Botanical Name,DBH,DAUID,CTUID,City
Acer platanoides,34,35100089,5210111.02,Kingston
Acer platanoides,26,35100239,5210011.01,Kingston
Tilia cordata,43,35100153,5210006.00,Kingston
Acer rubrum 'Karpick',11,35100087,5210111.01,Kingston
Acer x freemanii 'Jeffersred',4,35100305,5210113.02,Kingston
Quercus rubra,45,35100082,5210111.02,Kingston
Acer saccharum,3,35100069,5210110.00,Kingston
Acer platanoides,29,35100321,5210100.02,Kingston
Ulmus pumila,28,35100041,5210011.01,Kingston
Tilia cordata,41,35100052,5210008.00,Kingston
Celtis occidentalis,4,35100170,5210002.00,Kingston
Acer x freemanii,10,35100187,5210007.00,Kingston
Viburnum lentago,2,35100135,5210015.00,Kingston
Malus spp.,11,35100168,5210003.00,Kingston
Ginkgo biloba,3,35100151,5210005.00,Kingston
Ulmus spp.,32,35100050,5210012.00,Kingston
Acer x freemanii 'Jeffersred',4,35100083,5210111.01,Kingston
Aesculus hippocastanum,57,35100107,5210112.06,Kingston
Betula papyrifera,32,35100240,5210014.00,Kingston
Acer platanoides,27,35100321,5210100.02,Kingston
Malus spp.,22,35100033,5210011.02,Kingston
Ulmus wilsoniana 'Prospector',12,35100149,5210005.00,Kingston
Ginkgo biloba,7,35100122,5210113.01,Kingston
Celtis occidentalis,16,35100122,5210113.01,Kingston
Betula papyrifera,25,35100139,5210015.00,Kingston
Tilia cordata,35,35100106,5210112.06,Kingston
Juniperus virginiana L.,30,35100162,5210003.00,Kingston
Gleditsia triacanthos,52,35100243,5210005.00,Kingston
Malus spp.,34,35100275,5210013.00,Kingston
Tilia cordata,31,35100172,5210009.00,Kingston
Malus spp.,22,35100032,5210011.02,Kingston
Phellodendron amurense,5,35100069,5210110.00,Kingston
Gleditsia triacanthos,21,35100317,5210113.01,Kingston
Acer platanoides,37,35100242,5210111.02,Kingston
Gleditsia triacanthos,17,35100320,5210100.02,Kingston
Ginkgo biloba,18,35100157,5210004.00,Kingston
Tilia cordata,67,35100029,5210011.02,Kingston
Gleditsia triacanthos var. inermis 'Skyline',13,35100088,5210110.00,Kingston
Acer saccharum,26,35100289,5210100.02,Kingston
Picea abies,33,35100086,5210111.01,Kingston
Acer saccharum,23,35100153,5210006.00,Kingston
Acer platanoides,75,35100063,5210014.00,Kingston
Tilia cordata,40,35100323,5210100.02,Kingston
Acer platanoides,36,35100280,5210100.02,Kingston
Tilia cordata,34,35100321,5210100.02,Kingston
Ulmus x 'Pioneer',9,35100275,5210013.00,Kingston
Acer platanoides,25,35100098,5210112.04,Kingston
Pinus nigra,26,35100093,5210112.05,Kingston
Quercus rubra,16,35100320,5210100.02,Kingston
Populus deltoides,34,35100270,5210113.02,Kingston
Robinia pseudoacacia,18,35100289,5210100.02,Kingston
Ulmus americana,53,35100321,5210100.02,Kingston
Acer platanoides,46,35100032,5210011.02,Kingston
Tilia cordata,25,35100106,5210112.06,Kingston
Celtis occidentalis,4,35100321,5210100.02,Kingston
Gleditsia triacanthos,48,35100323,5210100.02,Kingston
Tilia cordata,20,35100325,5210110.00,Kingston
Acer platanoides,,35100094,5210112.05,Kingston
Catalpa speciosa,58,35100033,5210011.02,Kingston
Acer platanoides,36,35100236,5210011.02,Kingston
Picea pungens,42,35100116,5210112.07,Kingston
Quercus macrocarpa,36,35100274,5210113.02,Kingston
Acer platanoides,32,35100241,5210111.02,Kingston
Fagus grandifolia,,35100106,5210112.06,Kingston
Gleditsia triacanthos,48,35100052,5210008.00,Kingston
Acer platanoides,25,35100060,5210006.00,Kingston
Ulmus americana,,35100144,5210015.00,Kingston
Malus spp.,16,35100081,5210111.01,Kingston
Catalpa speciosa,58,35100176,5210010.00,Kingston
Tilia cordata,14,35100181,5210011.01,Kingston
Tilia cordata,12,35100331,5210113.01,Kingston
Gleditsia triacanthos,41,35100130,5210110.00,Kingston
Acer rubrum,15,35100170,5210002.00,Kingston
Acer platanoides,52,35100058,5210006.00,Kingston
Acer saccharinum,89,35100176,5210010.00,Kingston
Acer platanoides,41,35100044,5210012.00,Kingston
Acer platanoides,78,35100158,5210004.00,Kingston
Acer platanoides,50,35100236,5210011.02,Kingston
Tilia cordata,20,35100092,5210112.05,Kingston
Thuja occidentalis,5,35100089,5210111.02,Kingston
Ulmus x 'Pioneer',4,35100064,5210006.00,Kingston
Tilia cordata,62,35100047,5210012.00,Kingston
Acer platanoides,44,35100151,5210005.00,Kingston
Acer saccharum,23,35100270,5210113.02,Kingston
Amelanchier spp.,8,35100192,5210009.00,Kingston
Acer platanoides,24,35100239,5210011.01,Kingston
Acer platanoides,25,35100321,5210100.02,Kingston
Acer saccharinum,55,35100198,5210001.00,Kingston
Morus alba pendula,17,35100089,5210111.02,Kingston
Acer saccharinum,88,35100189,5210002.00,Kingston
Acer platanoides,19,35100046,5210012.00,Kingston
Carya ovata,44,35100167,5210003.00,Kingston
Acer platanoides,47,35100089,5210111.02,Kingston
Acer saccharinum,21,35100106,5210112.06,Kingston
Celtis occidentalis,32,35100324,5210110.00,Kingston
Ostrya virginiana,6,35100087,5210111.01,Kingston
Malus spp.,20,35100116,5210112.07,Kingston
Acer saccharum,6,35100244,5210005.00,Kingston
Malus spp.,24,35100108,5210112.06,Kingston
Acer negundo,30,35100122,5210113.01,Kingston
Pyrus calleryana,18,35100317,5210113.01,Kingston
Acer saccharum,10,35100120,5210112.03,Kingston
Ginkgo biloba,5,35100320,5210100.02,Kingston
Acer platanoides,32,35100090,5210111.02,Kingston
Acer platanoides,26,35100179,5210010.00,Kingston
Gleditsia triacanthos,22,35100318,5210113.01,Kingston
Quercus macrocarpa,9,35100069,5210110.00,Kingston
Carya ovata,23,35100289,5210100.02,Kingston
Gleditsia triacanthos,27,35100106,5210112.06,Kingston
Acer platanoides,26,35100239,5210011.01,Kingston
Quercus bicolor,3,35100135,5210015.00,Kingston
Corylus colurna,6,35100060,5210006.00,Kingston
Acer platanoides,45,35100169,5210003.00,Kingston
Acer saccharum,19,35100240,5210014.00,Kingston
Acer platanoides,59,35100153,5210006.00,Kingston
Acer platanoides,39,35100188,5210007.00,Kingston
Acer saccharum,21,35100270,5210113.02,Kingston
Gleditsia triacanthos,9,35100064,5210006.00,Kingston
Acer platanoides,19,35100321,5210100.02,Kingston
Acer platanoides,35,35100058,5210006.00,Kingston
Gleditsia triacanthos var. inermis 'Draves',5,35100094,5210112.05,Kingston
Fraxinus pennsylvanica,33,35100092,5210112.05,Kingston
,,35100170,5210002.00,Kingston
Picea pungens,27,35100120,5210112.03,Kingston
Thuja occidentalis,34,35100282,5210011.01,Kingston
Acer rubrum 'October Glory',5,35100274,5210113.02,Kingston
Acer saccharinum,2,35100041,5210011.01,Kingston
Betula utilis Jacquemontii,13,35100317,5210113.01,Kingston
Acer platanoides,19,35100318,5210113.01,Kingston
Acer platanoides,21,35100126,5210112.04,Kingston
Acer platanoides,31,35100275,5210013.00,Kingston
Gleditsia triacanthos,43,35100030,5210011.01,Kingston
Acer platanoides,33,35100241,5210111.02,Kingston
Acer x freemanii,12,35100318,5210113.01,Kingston
Pinus nigra,32,35100275,5210013.00,Kingston
Robinia pseudoacacia,7,35100069,5210110.00,Kingston
Syringa reticulata,4,35100181,5210011.01,Kingston
Pinus strobus,43,35100163,5210003.00,Kingston
Magnolia spp.,10,35100089,5210111.02,Kingston
Betula papyrifera,46,35100080,5210111.02,Kingston
Malus spp.,3,35100193,5210001.00,Kingston
Juglans nigra,31,35100170,5210002.00,Kingston
Celtis occidentalis,4,35100069,5210110.00,Kingston
Tilia cordata,51,35100323,5210100.02,Kingston
Picea glauca,37,35100076,5210111.02,Kingston
Picea glauca,13,35100289,5210100.02,Kingston
Viburnum lentago,3,35100240,5210014.00,Kingston
Ginkgo biloba,5,35100122,5210113.01,Kingston
Picea abies,56,35100169,5210003.00,Kingston
Tilia cordata,41,35100243,5210005.00,Kingston
Acer saccharinum,32,35100167,5210003.00,Kingston
Syringa reticulata,23,35100058,5210006.00,Kingston
Gleditsia triacanthos,14,35100321,5210100.02,Kingston
Tilia cordata,63,35100151,5210005.00,Kingston
Gleditsia triacanthos,41,35100129,5210112.04,Kingston
Picea abies,1,35100331,5210113.01,Kingston
Picea pungens,46,35100108,5210112.06,Kingston
Acer rubrum 'Bowhall',28,35100321,5210100.02,Kingston
Aesculus hippocastanum,21,35100048,5210012.00,Kingston
Acer saccharum,22,35100318,5210113.01,Kingston
Quercus macrocarpa,4,35100089,5210111.02,Kingston
Celtis occidentalis,20,35100321,5210100.02,Kingston
Acer platanoides,43,35100282,5210011.01,Kingston
Prunus pensylvanica,8,35100086,5210111.01,Kingston
Acer rubrum 'Karpick',6,35100115,5210112.07,Kingston
Ginkgo biloba,4,35100193,5210001.00,Kingston
Tilia cordata,77,35100140,5210015.00,Kingston
Larix laricina,1,35100305,5210113.02,Kingston
Tilia cordata,34,35100325,5210110.00,Kingston
Picea glauca,6,35100331,5210113.01,Kingston
Acer platanoides,63,35100046,5210012.00,Kingston
Ginkgo biloba,6,35100331,5210113.01,Kingston
Larix laricina,1,35100305,5210113.02,Kingston
Robinia pseudoacacia,20,35100237,5210112.03,Kingston
Acer platanoides,33,35100106,5210112.06,Kingston
Aesculus glabra,24,35100157,5210004.00,Kingston
Gleditsia triacanthos var. inermis 'Shademaster',5,35100116,5210112.07,Kingston
Picea glauca,25,35100083,5210111.01,Kingston
Juglans nigra,8,35100193,5210001.00,Kingston
Ginkgo biloba,5,35100331,5210113.01,Kingston
Amelanchier spp.,4,35100170,5210002.00,Kingston
Tilia cordata,22,35100106,5210112.06,Kingston
Quercus rubra,14,35100170,5210002.00,Kingston
Platanus x acerifolia,1,35100239,5210011.01,Kingston
Abies balsamea,30,35100086,5210111.01,Kingston
Betula papyrifera,22,35100289,5210100.02,Kingston
Acer saccharum,10,35100318,5210113.01,Kingston
Acer platanoides,14,35100318,5210113.01,Kingston
Acer platanoides,72,35100151,5210005.00,Kingston
Celtis occidentalis,21,35100317,5210113.01,Kingston
Thuja occidentalis,30,35100049,5210012.00,Kingston
Acer x freemanii,12,35100133,5210110.00,Kingston
Ulmus x 'Pioneer',9,35100069,5210110.00,Kingston
Robinia pseudoacacia,57,35100157,5210004.00,Kingston
Acer platanoides,43,35100282,5210011.01,Kingston
Acer platanoides,41,35100083,5210111.01,Kingston
Malus spp.,18,35100097,5210112.04,Kingston
Acer platanoides,36,35100282,5210011.01,Kingston
Tilia cordata,52,35100048,5210012.00,Kingston
Gleditsia triacanthos,17,35100092,5210112.05,Kingston
Acer saccharum,28,35100270,5210113.02,Kingston
Ulmus pumila,85,35100032,5210011.02,Kingston
Ulmus americana,,35100113,5210112.07,Kingston
Ginkgo biloba,4,35100331,5210113.01,Kingston
Fraxinus americana,68,35100321,5210100.02,Kingston
Sorbus x thuringiaca,3,35100236,5210011.02,Kingston
Acer platanoides,29,35100046,5210012.00,Kingston
Acer saccharum,31,35100124,5210113.01,Kingston
Picea pungens,,35100111,5210112.07,Kingston
Tilia cordata,57,35100064,5210006.00,Kingston
Syringa reticulata,6,35100318,5210113.01,Kingston
Tilia cordata,45,35100282,5210011.01,Kingston
Acer platanoides,44,35100242,5210111.02,Kingston
Robinia pseudoacacia,34,35100170,5210002.00,Kingston
Acer platanoides,33,35100282,5210011.01,Kingston
Acer x freemanii 'Celzam',4,35100170,5210002.00,Kingston
Picea pungens,15,35100083,5210111.01,Kingston
Pinus strobus,15,35100317,5210113.01,Kingston
Gleditsia triacanthos,24,35100329,5210110.00,Kingston
Celtis occidentalis,15,35100321,5210100.02,Kingston
Acer platanoides,48,35100095,5210112.05,Kingston
Tilia cordata,23,35100029,5210011.02,Kingston
Gleditsia triacanthos var. inermis 'Shademaster',3,35100069,5210110.00,Kingston
Populus tremuloides,38,35100270,5210113.02,Kingston
Picea glauca,13,35100275,5210013.00,Kingston
Gleditsia triacanthos,33,35100242,5210111.02,Kingston
Acer rubrum,21,35100130,5210110.00,Kingston
Acer saccharinum,73,35100052,5210008.00,Kingston
Pinus strobus,40,35100077,5210111.02,Kingston
Acer x freemanii 'Jeffersred',5,35100238,5210011.01,Kingston
Acer negundo,,35100144,5210015.00,Kingston
Acer platanoides,87,35100062,5210014.00,Kingston
Acer x freemanii 'Jeffersred',5,35100031,5210011.01,Kingston
Amelanchier spp.,5,35100331,5210113.01,Kingston
Thuja occidentalis,2,35100194,5210001.00,Kingston
Acer negundo,,35100144,5210015.00,Kingston
Acer platanoides,33,35100321,5210100.02,Kingston
Stump,,35100305,5210113.02,Kingston
Acer platanoides,44,35100051,5210012.00,Kingston
Acer x freemanii 'Jeffersred',16,35100324,5210110.00,Kingston
Amelanchier spp.,18,35100047,5210012.00,Kingston
Quercus rubra,11,35100170,5210002.00,Kingston
Tilia americana,33,35100237,5210112.03,Kingston
Acer platanoides,31,35100153,5210006.00,Kingston
Acer saccharinum,30,35100033,5210011.02,Kingston
Betula papyrifera,31,35100174,5210009.00,Kingston
Acer saccharum,82,35100330,5210113.01,Kingston
Populus alba,25,35100082,5210111.02,Kingston
Acer platanoides,23,35100239,5210011.01,Kingston
Populus alba,36,35100042,5210011.01,Kingston
