Botanical Name,DBH,DAUID,CTUID,City
SALIX ,30,48060803,8250001.17,Calgary
MALUS ADSTRINGENS DURLEO,5,48062559,8250002.38,Calgary
POPULUS JACKII NORTHWEST,37,48060960,8250038.13,Calgary
SORBUS AUCUPARIA ,41,48060560,8250029,Calgary
POPULUS ,78,48060629,8250030,Calgary
POPULUS BALSAMIFERA ,54,48060901,8250034,Calgary
POPULUS ,118,48062766,8250027.03,Calgary
MALUS ,22,48061642,8250001.09,Calgary
PINUS UNCINATA ,8,48062791,8250049.06,Calgary
PICEA PUNGENS ,68,48060157,8250049.01,Calgary
ULMUS AMERICANA ,51,48060089,8250075.01,Calgary
POPULUS ,75,48061298,8250005,Calgary
POPULUS TREMULOIDES ,8,48062791,8250049.06,Calgary
ULMUS AMERICANA BRANDON,20,48062594,8250052.12,Calgary
ULMUS AMERICANA PATMORE,8,48062393,8250202.01,Calgary
CRATAEGUS ,14,48060877,8250072,Calgary
fraxinus pennsylvanica PATMORE,7,48062516,8250038.35,Calgary
ACER NEGUNDO RED SENSATION,3,48062520,8250038.37,Calgary
PINUS UNCINATA ,5,48062791,8250049.06,Calgary
MALUS BIG RIVER FLOWERING,7,48062559,8250002.38,Calgary
MALUS ADSTRINGENS THUNDERCHILD,6,48062519,8250038.36,Calgary
BETULA PAPYRIFERA ,5,48062559,8250002.38,Calgary
SORBUS AUCUPARIA BLACK HAWK,5,48062519,8250038.36,Calgary
POPULUS X ACUMINATA,7,48062791,8250049.06,Calgary
fraxinus pennsylvanica HEUVER,6,48062519,8250038.36,Calgary
ULMUS AMERICANA ,16,48062594,8250052.12,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
fraxinus pennsylvanica PATMORE,7,48062516,8250038.35,Calgary
POPULUS X ACUMINATA,22,48062791,8250049.06,Calgary
PICEA PUNGENS GLAUCA,15,48061575,8250038.15,Calgary
POPULUS ,76,48060802,8250001.13,Calgary
PINUS UNCINATA ,8,48062792,8250049.07,Calgary
fraxinus pennsylvanica PATMORE,8,48062516,8250038.35,Calgary
MALUS ,18,48060518,8250001.09,Calgary
ULMUS AMERICANA BRANDON,29,48062594,8250052.12,Calgary
POPULUS ,7,48062791,8250049.06,Calgary
MALUS ADSTRINGENS DURLEO,5,48060444,8250057,Calgary
POPULUS X assiniboine,5,48062791,8250049.06,Calgary
POPULUS ,17,48062791,8250049.06,Calgary
PRUNUS VIRGINIANA SCHUBERT,20,48060110,8250058,Calgary
POPULUS ,30,48061226,8250002.07,Calgary
MALUS SPRING SNOW,3,48062519,8250038.36,Calgary
ULMUS AMERICANA PATMORE,11,48062393,8250202.01,Calgary
POPULUS ,49,48062334,8250002.04,Calgary
ULMUS AMERICANA BRANDON,11,48062632,8250077.38,Calgary
MALUS ,15,48062346,8250002.3,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
FRAXINUS AMERICANA NORTHERN,5,48062559,8250002.38,Calgary
POPULUS ,80,48060620,8250028,Calgary
PINUS UNCINATA ,8,48062791,8250049.06,Calgary
POPULUS ,6,48062791,8250049.06,Calgary
POPULUS TREMULOIDES ,7,48062791,8250049.06,Calgary
ULMUS AMERICANA BRANDON,10,48062632,8250077.38,Calgary
POPULUS ,43,48061483,8250003,Calgary
PICEA GLAUCA ,29,48062760,8250027.02,Calgary
PRUNUS VIRGINIANA SCHUBERT,28,48060888,8250060,Calgary
POPULUS X assiniboine,19,48062791,8250049.06,Calgary
ULMUS AMERICANA PATMORE,11,48062393,8250202.01,Calgary
FRAXINUS PENNSYLVANICA ,9,48062002,8250038.27,Calgary
POPULUS TREMULOIDES ,18,48062641,8250001.39,Calgary
MALUS ADSTRINGENS DURLEO,5,48062559,8250002.38,Calgary
POPULUS ,52,48060956,8250038.15,Calgary
POPULUS X ACUMINATA,22,48062791,8250049.06,Calgary
POPULUS JACKII NORTHWEST,42,48060960,8250038.13,Calgary
ULMUS AMERICANA ,71,48060133,8250054,Calgary
ULMUS AMERICANA BRANDON,13,48062632,8250077.38,Calgary
POPULUS TREMULOIDES ,7,48062791,8250049.06,Calgary
POPULUS ,86,48062766,8250027.03,Calgary
ULMUS AMERICANA ,50,48061656,8250002.09,Calgary
MALUS ,23,48060807,8250001.17,Calgary
POPULUS ,95,48062766,8250027.03,Calgary
PICEA GLAUCA ,10,48060693,8250018.01,Calgary
POPULUS ,21,48062791,8250049.06,Calgary
fraxinus pennsylvanica PATMORE,7,48062516,8250038.35,Calgary
POPULUS TREMULOIDES ,7,48062791,8250049.06,Calgary
